AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_B04,LEFT,0,0,0,4.069901215712834e-08,-3.260068432603956e-06,-0.10218579498268285,136.44666237138583
AMAC_B04,LEFT,0,0,1,1.2204669041071248e-07,-1.0069154682803632e-05,-0.11359907726914249,884.7354561747603
AMAC_B04,LEFT,0,0,2,9.498175152787042e-07,-7.910874413109858e-05,-0.11600406506390046,91.04044269793903
AMAC_B04,LEFT,0,0,3,1.0412433219091584e-06,-8.674593136380286e-05,-0.11603795005493464,53.89556262977476
AMAC_B04,LEFT,0,0,4,4.50002665595578e-06,-0.00037447893064304725,-0.12049588096803936,66.44704639694818
AMAC_B04,LEFT,0,0,5,4.588252536720121e-06,-0.00038179263228067985,-0.12049431392535515,66.54949154921567
AMAC_B04,LEFT,0,0,6,5.396893961081243e-06,-0.00044902086223099375,-0.12176202072505002,67.82155471076715
AMAC_B04,LEFT,0,0,7,5.4805898172732896e-06,-0.0004559597472701869,-0.12148584623755224,68.026362637586
AMAC_B04,LEFT,0,0,8,9.874131708284387e-06,-0.0008209372332043612,-0.12227380702570666,68.25821256928684
AMAC_B04,LEFT,0,0,9,9.962036812105905e-06,-0.0008276010571926254,-0.12297975277923331,68.62402371999761
AMAC_B04,LEFT,0,0,10,1.17901425918749e-05,-0.0009726901558540565,-0.4561451275310897,226.41739311039234
AMAC_B04,LEFT,0,0,11,1.1991461640121242e-05,-0.0009890963776456783,-0.46963916870571615,222.2118611236617
AMAC_B04,LEFT,0,0,12,1.5411282910028265e-05,-0.0012736669945488345,-0.4011135434936806,168.67808947784286
AMAC_B04,LEFT,0,0,13,1.5425712451693905e-05,-0.0012748639149019964,-0.39498447967412775,167.91430779868878
AMAC_B04,LEFT,0,0,14,1.619649956154268e-05,-0.0013385670482930268,-0.376450508009633,158.1635457818786
AMAC_B04,LEFT,0,0,15,1.6270972520578722e-05,-0.0013450331270125826,-0.3814298699648249,157.80685671809954
AMAC_B04,LEFT,0,1,0,1.8643657530140555e-08,-2.9358734501724053e-06,-0.24215727367586284,11874.251771084744
AMAC_B04,LEFT,0,1,1,5.4746595172362146e-08,-9.407608377164604e-06,-0.10935121353425047,1056.899028401758
AMAC_B04,LEFT,0,1,2,3.865508353253781e-07,-6.757059652119747e-05,-0.11359936417576533,1444.8714747543875
AMAC_B04,LEFT,0,1,3,9.604105801351068e-08,-1.536296369829522e-05,-0.18645640287680018,40576.96489176652
AMAC_B04,LEFT,0,1,4,2.0714183743332754e-06,-0.000362399270638288,-0.10456932127590744,52.80455896815473
AMAC_B04,LEFT,0,1,5,2.134342634039565e-06,-0.00037219251588797424,-0.15540804855665274,101.90883902905756
AMAC_B04,LEFT,0,1,6,2.490224588064078e-06,-0.00043546856032292987,-0.11769781795531988,67.08590923394489
AMAC_B04,LEFT,0,1,7,2.5357229053870704e-06,-0.0004432622497291111,-0.12216280463340473,70.74020176614563
AMAC_B04,LEFT,0,1,8,4.572577835407293e-06,-0.0007989755322257458,-0.12131078100053126,67.61214878538026
AMAC_B04,LEFT,0,1,9,4.618645029927918e-06,-0.0008069575140240499,-0.12181129389640999,67.84738092035026
AMAC_B04,LEFT,0,1,10,6.013743479427216e-06,-0.0010374712314977633,-0.813222187355239,376.7253161853475
AMAC_B04,LEFT,0,1,11,6.109743411387391e-06,-0.001055015684983361,-0.8293093376376145,379.71628468227516
AMAC_B04,LEFT,0,1,12,7.82840164449571e-06,-0.0013567504733396915,-0.7015624401521603,254.53979041639377
AMAC_B04,LEFT,0,1,13,7.793257012859755e-06,-0.0013505599374010364,-0.6770584100201742,255.06847762873582
AMAC_B04,LEFT,0,1,14,8.199126337445431e-06,-0.0014223850592038282,-0.6564204868470227,236.4534784375997
