AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_B01,LEFT,0,0,0,3.997836380748334e-08,-7.100104065214175e-06,6.971968344251836,36.47455080514734
AMAC_B01,LEFT,0,0,1,5.141180680442052e-08,-2.4129469091032982e-06,-0.03167345642202958,5670.710620004669
AMAC_B01,LEFT,0,0,2,1.0213734595121454e-06,-8.591922106364413e-05,-0.13094201441185724,113.69756526145764
AMAC_B01,LEFT,0,0,3,1.1215743491355359e-06,-9.42064114084672e-05,-0.13173535816375986,66.68652885159564
AMAC_B01,LEFT,0,0,4,4.853966007195853e-06,-0.00040195937087424203,-0.12605553518829515,65.60784645716514
AMAC_B01,LEFT,0,0,5,4.939798789966331e-06,-0.00040899903498118413,-0.12506722840527237,65.8464585003476
AMAC_B01,LEFT,0,0,6,5.8128734959425935e-06,-0.0004808236035962436,-0.12658759659845845,67.29017849071788
AMAC_B01,LEFT,0,0,7,5.925273804688339e-06,-0.0004901803485855441,-0.12689879012502944,66.6667471494073
AMAC_B01,LEFT,0,0,8,1.0661986423477587e-05,-0.0008786820508260265,-0.12895138911109788,66.90243149253186
AMAC_B01,LEFT,0,0,9,1.0664757075665769e-05,-0.0008777348083230146,-0.12792448376291066,68.19031158443046
AMAC_B01,LEFT,0,0,10,1.2707998293720894e-05,-0.0010397945498722661,-0.4534381874665711,223.1594562748558
AMAC_B01,LEFT,0,0,11,1.2758884201164354e-05,-0.001044642477060236,-0.448253155769278,221.60940383221396
AMAC_B01,LEFT,0,0,12,1.6518609322795826e-05,-0.0013520724335977044,-0.39544293463429253,169.30725469792083
AMAC_B01,LEFT,0,0,13,1.68322297215797e-05,-0.001378653403489115,-0.39763527716878116,163.9780713031891
AMAC_B01,LEFT,0,0,14,1.7510858920331655e-05,-0.0014346681868562265,-0.3843273856454393,158.5653847227998
AMAC_B01,LEFT,0,0,15,1.7556533359384273e-05,-0.00143841078614547,-0.3748942836993394,156.2256549934903
AMAC_B01,LEFT,0,1,0,4.6705174109281533e-08,-2.071409714212106e-06,-0.2923723893863955,0.2623760048348216
AMAC_B01,LEFT,0,1,1,1.8137022385462277e-08,-1.2677819666022493e-06,0.003264627144082778,0.012138515191006892
AMAC_B01,LEFT,0,1,2,2.2899777077789903e-07,-3.942586294278255e-05,-0.1500154533700709,11348.999169660861
AMAC_B01,LEFT,0,1,3,7.025502382198978e-08,-1.0816551414659582e-05,-0.2521568049074212,66275.5381470324
AMAC_B01,LEFT,0,1,4,2.310562456089e-06,-0.00040031575429410915,-0.1573653043229362,97.73398116000985
AMAC_B01,LEFT,0,1,5,2.340604302603053e-06,-0.0004063311330680784,-0.1261015588949114,66.7798828983022
